image_stem,texture_score,perc_bleached,median_whiteness_score,mean_whiteness_score,severity
C10_BC_PM_T1_29nov24_CDaza_corr,0.209631127545795,16.614988931659084,-0.5484887957928396,-0.4838852320585192,-0.21936000011205162
C10_BC_PM_T2_29nov24_CDaza_corr,0.2053693901783267,68.69891489310838,-0.3214155387223428,-0.10050546037480534,-0.10774121641886872
C10_BC_PM_T3_29nov24_CDaza_corr,0.4011742111941418,19.60725336399786,-0.26261991712138133,-0.1905829110634089,-0.02920035854222594
C10_BC_PP_T1_29nov24_HBenavides_corr,-0.39203922024615445,2.608736602330415,-0.1757241467679941,0.08484452536925294,-0.18604052288384754
C10_BC_PP_T2_29nov24_HBenavides_corr,-0.07906764971144409,36.61500417234853,-0.4458172348922033,-0.29670076992617944,-0.24118516621485667
C10_BC_PP_T3_29nov24_HBenavides_corr,-0.007734252131292502,17.57497707860831,-0.24143181135912814,-0.11666511274609245,-0.12176885577212501
C10_BC_PSb_T1_29nov24_HBenavides_corr,0.3499665368476003,82.91286205434936,0.9417833767241353,1.4887956617377074,0.555618230678993
C10_BC_PSb_T2_29nov24_HBenavides_corr,0.43329128978430975,95.40107545524185,0.48206740445542595,0.5707655563935321,0.3484736627505545
C10_Gr_PM_T1_30nov24_CGomez_corr,-0.08706777067238101,1.7163607304503046,-0.431190199152313,-0.5951159831972775,-0.2359427734075794
C10_Gr_PM_T2_30nov24_CGomez_corr,0.2501916786596311,58.25319268569905,1.7785722594931836,1.7787445847984666,0.9457515949328109
C10_Gr_PM_T3_30nov24_CGomez_corr,0.19450227545477564,21.791229232785085,-0.36980368357379123,-0.2822383037289096,-0.13449509431981016
C10_Gr_PP_T1_30nov24_HBenavides_corr,-0.3643197286393921,34.73517923480296,-0.11987435025145678,-0.04801280398521615,-0.15133513336507917
C10_Gr_PP_T2_30nov24_HBenavides_corr,0.05914863828688698,33.784654472781455,-0.33349546591364154,-0.043901132626868775,-0.15059785228245798
C10_Gr_PP_T3_30nov24_HBenavides_corr,0.34880402489013496,33.58629709249557,0.7294289322062599,0.8227386621612094,0.4499367520641345
C10_Gr_PSa_T1_30nov24_CDaza_corr,0.32805540331380467,96.17612027806307,1.8145952324435393,1.9060898031625502,0.983258339507571
C10_Gr_PSa_T2_30nov24_CDaza_corr,0.028320248526055136,43.116758244680284,0.23665704750137456,0.41719637987154135,0.12458884017117094
C10_Gr_PSa_T3_30nov24_CDaza_corr,0.28154303704789185,94.82467757036937,1.6199747167791636,1.8725672713050345,0.8749454723863377
C10_PB_PM_T1_19nov24_CGomez_Corr,-0.09917807393188605,100.0,2.6355045982976826,2.5474351992770776,1.2829601974621587
C10_PB_PM_T2_19nov24_CGomez_Corr,0.21811316469563796,0.0,-0.5857504100498194,-0.510325606746081,-0.23571411551632862
C10_PB_PP_T1_19nov24_CGomez_Corr,0.15993640102653328,95.44524188908655,1.6241076142044002,1.3548088247892696,0.846340124541954
C10_PB_PP_T2_19nov24_CGomez_Corr,0.16914667628298558,0.0,-0.5390301943084059,-0.6667029600992043,-0.2248717683806185
C10_PB_PP_T3_19nov24_CGomez_Corr,0.2110699214278744,0.0,-0.611887660231873,-0.7753906875617086,-0.2504612192873002
C10_PB_PSA_T1_19nov24_HBenavides_Corr,-0.015670268748390392,0.0,-0.8731968293346762,-0.9591924259420417,-0.43730525531067227
C10_PB_PSb_T1_19nov24_HBenavides_Corr,0.3157460580902125,81.91004125802131,1.9859899394324896,2.0479378676501216,1.0652159075082788
C10_PB_PSb_T2_19nov24_HBenavides_Corr,0.31876384287933823,52.143846229312494,0.629025770541732,0.908702402898304,0.39253514212706314
C10_PB_PSb_T3_19nov24_HBenavides_Corr,0.11226464017436433,4.315320881027693,-0.04998536277533264,-0.16049943849163723,0.0034943658031594133
C11_BC_PM_T1_29nov24_CDaza_corr,0.2827379240880951,34.25062553608769,-0.43790674534617424,0.17463145721387396,-0.14604987090801952
C11_BC_PM_T2_29nov24_CDaza_corr,0.31478925913884165,50.064044377527026,-0.5251814603735807,-0.45747750674791826,-0.18128305313359372
C11_BC_PM_T3_29nov24_CDaza_corr,0.24914877178264325,37.964986241436435,-0.017983487541676196,0.697659747295961,0.05388425724422092
C11_BC_PP_T1_29nov24_HBenavides_corr,0.08511909235096256,0.0,-0.4837056762751218,-0.8807452694279844,-0.2185979640045482
C11_BC_PP_T2_29nov24_HBenavides_corr,-0.13611180967742048,0.0,-0.2648485531767483,-0.0561031443414582,-0.1657536044937793
C11_BC_PP_T3_29nov24_HBenavides_corr,0.3538407098575455,64.8278657930181,0.397750280326409,0.40533651395875037,0.28659919647224935
C11_Gr_PM_T1_30nov24_CGomez_corr,0.35854079720288906,46.77538521043525,0.7304623152038383,0.8377931886439428,0.45290419817216476
C11_Gr_PM_T2_30nov24_CGomez_corr,0.07129883654554944,21.979092314189767,-0.46840047408306523,-0.5313332070666507,-0.21448623490915805
C11_Gr_PM_T3_30nov24_CGomez_corr,0.3318494543608349,67.98797025814709,0.25563664725648216,0.38480809893039825,0.2105263830906343
C11_Gr_PP_T1_30nov24_HBenavides_corr,0.007791073122611333,74.74995887832898,0.3270041734492963,0.10873758871210285,0.16425149584566087
