image_stem,bleached_percentage,mean_raw_red_z,mean_albedo_z,mean_luminance_z,mean_saturation_z,median_raw_red_z,median_albedo_z,median_luminance_z,median_saturation_z,median_whiteness_score,mean_whiteness_score
C14_Gr_PP_T3_30nov24_HBenavides_corr,0.125395899360359,1.3109342293701074,0.4522148083945883,0.081693135150765,0.968091215714824,1.2867221831342976,0.0961272049523669,-0.2231328637329972,0.9568975739622756,0.08762477203744656,0.12463228357652587
C14_Gr_PSa_T1_30nov24_CDaza_corr,0.0,-0.1272069014426013,1.162430494665918,0.677977235999572,0.8076576568194478,-0.483314477967551,0.7682560970627041,0.5717789348962553,0.8022320638714299,0.5231022786315441,0.6264660791214411
C14_Gr_PSa_T3_30nov24_CDaza_corr,0.6401207120891781,-0.9117008896370068,1.490287330289192,1.242766371408603,0.3882853924851903,-1.6923921907032775,0.5843710712647772,1.3574382671807488,0.5688450360942701,0.7326093454113676,0.8190967390117838
C14_PB_PM_T1_19nov24_CGomez_Corr,0.0,0.0106605779812645,0.003827734142243,-0.3715358684822882,-1.2638789999697235,-0.0692816902654953,0.2834150337899248,-0.3344602680379365,-1.2215004562368512,-0.3668965942700032,-0.4462974150185624
C14_PB_PM_T3_19nov24_CGomez_Corr,0.0,-0.1340332919469345,-0.0852687205207008,-0.3065675070264679,-0.2951921028585909,-0.2124416481029152,0.0925297999637554,-0.278224578460775,-0.1330024018725771,-0.052823083115991744,-0.12487416945217315
C15_BC_PM_T1_29nov24_CDaza_corr,0.0845618262194952,2.6336225173351915,-1.4067051403487452,-1.7443331611569088,-0.3587987387267174,2.3898778997275305,-1.0380912443086348,-1.479442352182739,0.0390874231601779,-0.737409961984043,-1.237921897825709
C15_BC_PM_T2_29nov24_CDaza_corr,0.279467680608365,1.5296652997688065,-0.9718912895724552,-1.0343243697968505,0.1953490039852539,2.005839525007141,-0.857092582035763,-1.08043952818789,0.4741169830134287,-0.45731371856816083,-0.6305171320890693
C15_BC_PM_T3_29nov24_CDaza_corr,0.0,1.2747474784307151,-0.9333442011245132,-1.2567043596563603,0.2159633465600954,1.921323671888814,-0.9052866597015994,-1.3817436563132104,0.2846632386929722,-0.5685504991833955,-0.5924998095572134
C15_Gr_PSa_T3_30nov24_CDaza_corr,0.3891035700153208,-0.085678894082057,0.918646722273436,1.516574380854372,0.6964086657404154,-0.3121882516210386,1.1382876867734029,1.6026168807694008,0.8771614767664476,0.7842263629042558,0.6511149767593912
C16_BC_PM_T1_29nov24_CDaza_corr,0.9067975585145668,-2.007106173814144,1.2302284588593293,1.7080859982069094,2.370956109322929,-2.223491321130004,1.1798215475431042,1.6881322864378048,2.0501297703611323,1.3836418465788394,1.6815437455614326
C16_Gr_PSa_T3_30nov24_CDaza_corr,0.0923319415302458,1.0063493432678114,0.1299310742370829,-0.0457857712015771,1.4883337052084713,0.4327326192460524,-0.278540559313901,0.0643761748678429,1.5730985757681613,0.37079580158393216,0.26382367795711487
C17_Gr_PSa_T3_30nov24_CDaza_corr,0.188239393566994,-0.8409579865873809,1.1646444406149656,0.6265850547544887,-0.3907186104551897,-0.7662775072456639,1.454064638670805,0.7223630483628753,-0.4668935341517189,0.32676618616888864,0.4034553778872516
C18_Gr_PSa_T3_30nov24_CDaza_corr,0.0397023421327501,-0.2073039716003087,-0.3256077771185798,0.3762261104754338,0.2654886972696545,-0.6208650798652187,-0.2746703688745172,0.3326180037223524,-0.2311277948540823,0.03367246416263267,0.11102988812840739
C19_Gr_PSa_T3_30nov24_CDaza_corr,0.0441331417954336,0.8185003513354424,-1.0781137254845408,-0.8359606928267392,0.4830207699505331,0.4677697368936186,-1.059470067695694,-0.9662397431318216,0.6292832034441876,-0.23024399734178622,-0.3814628465250049
C1_BC_EM_T1_29nov24_CGomez_corr,0.5254401648145579,0.652368287826454,-1.593763687654552,-1.1435018299224449,-0.02163335793107,0.3869506380184831,-1.0886316035082102,-1.4844967020733797,-0.3797194928263661,-0.6187451737831892,-0.6573479907714727
C1_BC_EM_T2_29nov24_CGomez_corr,0.3959473854156211,0.4981120707046132,0.2303519332379115,0.1521039148046051,1.6121247913053185,0.325164753134603,-0.795869812850096,-0.0476522670678479,1.68892360689735,0.31582399020532265,0.46267003436192977
C1_BC_EM_T3_29nov24_CGomez_corr,0.5277757321937186,-2.4114563574044823,1.1356811654173549,1.7955793351290366,0.9659853134456644,-2.106968889877524,1.1601338707850433,1.912776956946538,1.0183749514516356,1.1123622568566942,1.3265061948516803
C1_BC_EP_T1_29nov24_CDaza_corr,0.112833505048499,-1.0866392320791085,-0.0509348561840036,0.2115057726230682,-0.8826987882971025,-0.7820380335652659,-0.1726749570547455,0.1223956374990789,-1.0835345132374203,-0.2185306656773236,-0.01795346412330423
C1_BC_EP_T2_29nov24_CDaza_corr,0.206614503480891,-0.3249196226171637,-0.1372695430911045,-0.0174530576723689,-0.2831336021903503,-0.3543275624580183,-0.5650179761630897,-0.2835831680571428,-0.5751017960299853,-0.2652916968619069,-0.049301199638878024
C1_BC_EP_T3_29nov24_CDaza_corr,0.0363163452458618,-0.12556410796408,-0.6923963093906461,-0.3719166026874602,-0.918793628275548,-0.4811419050249604,-0.5942439330390686,-0.349546139255097,-0.8436998276162109,-0.34472317581144335,-0.46036937066847217
C1_BC_ESa_T1_29nov24_CDaza_corr,0.011346730208017,-0.5335186814876753,0.0040087678888229,0.8363102565941186,-0.9690082898372924,-0.6063337320138433,0.5233637351117872,0.9009070144914808,-0.8649494818295252,0.0838699643736418,-0.06288210258395471
C1_BC_ESa_T2_29nov24_CDaza_corr,0.2245896293880938,-0.1023785953387974,0.1102885586906334,1.7083626856151215,0.9817742911511644,-0.1763800102020822,0.4430981959571545,1.657439869065925,0.9994518795488812,0.7065202910865629,0.5960577492973648
C1_BC_ESa_T3_29nov24_CDaza_corr,0.1597087729068052,-0.987936611178444,1.0407887985236204,1.919579224877844,-0.3908005948097659,-0.846703883600201,1.137414173567082,1.9572731324374544,-0.6553561486719768,0.47758004857075675,0.5947967041789292
C1_BC_ESb_T1_29nov24_CGomez_corr,0.0,-0.7202640576526602,-0.7385680577466942,1.7307427662826989,-1.0009969226373447,-0.7138665665389483,-0.2215972658444636,1.6551317858572197,-0.9348950723317824,0.11135546275302999,-0.06387083929564585
C1_BC_ESb_T2_29nov24_CGomez_corr,0.0532188535046101,-0.1598328147678918,0.3705612718081123,0.511246482814836,0.3361063177823448,-0.0903098609106825,-0.3361718675991065,0.4478062881899515,0.3742671085310503,0.1561132190925616,0.29244966366880637
C1_BC_ESb_T3_29nov24_CGomez_corr,0.0723272134922287,-0.0024356043886025,-0.3390549024471639,-0.0536201096541539,-0.751010757594949,0.1424762595267167,-0.4138496399451165,-0.144884536623817,-0.9561568731571162,-0.38636908819151894,-0.3129651451777463
C1_BC_PM_T1_29nov24_CDaza_corr,0.4089135495791838,0.9744977901770944,-0.6195891154662497,-0.914793482656726,0.6226457929150672,1.7701230431014896,-0.8327683558697271,-1.030410552313227,0.5124473042702686,-0.4033601302057472,-0.2843815018683984
C1_BC_PM_T2_29nov24_CDaza_corr,1.0,-0.8523512732782929,-1.0710327568870563,0.8604953565096976,0.0570765339671843,-0.7016983142927388,-0.6574637016417367,0.7194520783843652,0.3442224637009264,0.227497239845302,0.09521413938909751
C1_BC_PM_T3_29nov24_CDaza_corr,0.1793433788043968,1.194104262190806,-0.9911311407490672,-1.60716402978103,-0.0793949249068084,1.7181589087679745,-0.9393844126453968,-1.5814188596498897,0.1663646849883769,-0.6222474081628708,-0.7293985492065647
C1_BC_PP_T1_29nov24_HBenavides_corr,0.3872744616477621,-0.903148956247758,0.9803464219161496,1.1444675819429315,1.5735898778059958,-0.8802788934598116,-0.0798979155996695,1.2635076136225,0.8419440622454828,0.5899478698054389,1.0598781534176343
C1_BC_PP_T2_29nov24_HBenavides_corr,0.0346437296258828,1.0354440345560256,-0.9865041589354044,-0.7406064277150344,-0.2679612072805568,1.27068140412394,-0.8895290962175147,-0.745377935434739,0.0215679597574495,-0.4356765345462938,-0.6275339297515968
C1_BC_PP_T3_29nov24_HBenavides_corr,0.0,0.136269821655803,-0.7571364082596559,-0.3251448699444129,0.0614681751542516,0.6351838442660865,-0.7819401903479735,-0.4604166247372807,0.3321278121884428,-0.19419805904633886,-0.2209652806251881
C1_BC_PSa_T1_29nov24_CDaza_corr,0.0,-0.1327720167842097,-0.2495302923522826,1.0616956574517424,-0.5215713074800715,-0.3486985396627744,0.3444938061014013,1.0091072932181608,-0.627750948422427,0.11430453614793087,-0.03366284994635557
C1_BC_PSa_T2_29nov24_CDaza_corr,0.0151760872965076,-0.5812833809511959,-0.4060997001668641,0.9559024157368968,-0.2161950768152771,-0.7873130529616604,0.0034678671527282,0.9385589151318676,-0.2229139858818148,0.21927314458433095,0.10917492842043695
C1_BC_PSa_T3_29nov24_CDaza_corr,0.0,0.3137585879076134,-0.748429440339891,0.9339855359950447,0.7324708253194561,-0.0017285000086958,-0.2454747214930685,0.9657285275287936,0.9110900007897924,0.4165940914900364,0.13147819091568727
C1_BC_PSb_T1_29nov24_HBenavides_corr,0.1300926165709041,2.453508417284726,-1.0627696402846885,-1.559591907418406,-0.0909641641041912,2.276020327394165,-0.8972084832548161,-1.3533833705091285,0.2058867238466812,-0.628473243737032,-1.014984370312465
C1_BC_PSb_T2_29nov24_HBenavides_corr,0.983555410149038,0.6114613365370579,-1.0040566434180145,-1.0775026344597067,-0.1922477113092322,1.412691465504334,-0.8835305473680508,-1.0045216548540128,0.099236771068744,-0.4811387129362465,-0.5643730942709196
C1_BC_PSb_T3_29nov24_HBenavides_corr,0.6284091786352052,-2.1751928654068022,0.0863788865543297,1.1087463897540453,2.0414908351199874,-2.402494123100913,0.6331719278749994,1.5819576625165357,2.155859617278596,1.3312572587860751,1.2825665845405156
C1_Gr_PM_T1_30nov24_CGomez_corr,0.3423075926125165,-0.5947454028019639,0.4867020911605905,-0.0599496231358841,-0.226281419276662,-0.4828301816510697,-0.0330152323005321,-0.3037759599964484,-0.189204775686599,-0.05990099475420341,0.1555662357138528
C1_Gr_PM_T2_30nov24_CGomez_corr,0.1398666949631127,-0.6266570580931146,-0.7347118265190246,-1.2323265804871522,-0.5916471511980049,-0.5636056446905832,-0.5431651519088315,-1.3443333577920773,-0.5364328879631032,-0.434426008786313,-0.3833750311543265
C1_Gr_PM_T3_30nov24_CGomez_corr,0.6863286570770516,-1.0048270715930827,0.9000384829688549,1.003904212835115,-0.7958936025485992,-0.8997527679319262,1.1087240414300956,0.9256080348643636,-0.6998679145261066,0.26298980014050066,0.31075523012119666
C1_Gr_PP_T1_30nov24_HBenavides_corr,0.0052873240207827,0.0269839872005069,-0.6349961022221171,-0.7156660251252277,-0.7345073447995707,0.0786056879607242,-0.3631717366877655,-0.633849475662504,-0.6919645189721141,-0.39092283899031677,-0.4735336308586682
C1_Gr_PP_T2_30nov24_HBenavides_corr,0.0602034674665397,0.6351363772296411,-0.5903853273771593,-0.4059375931423195,-0.0223817957486526,0.4654422874640315,-0.3456993305475985,-0.3435759942943678,-0.297944283137772,-0.2649802668591138,-0.33082155228791477
C1_Gr_PP_T3_30nov24_HBenavides_corr,0.2706874496329622,-0.7834349544940218,-0.5110121787210378,-0.4676107540025675,0.1054439028943653,-0.4215623954915471,-0.7066533337471705,-0.4724030539523465,-0.0492403776040784,-0.16409415363614327,0.024948041042116495
C1_Gr_PSa_T1_30nov24_CDaza_corr,0.3620140876133013,0.4977523285483941,0.0071363795914701,0.7020274604376103,1.626570661266494,0.1175995310975119,0.134513697821853,0.7522232806573251,1.5397945900461505,0.5998031621416282,0.49819487317951255
C1_Gr_PSa_T2_30nov24_CDaza_corr,0.677870397694098,-0.3816491314555211,1.448490485466041,1.013105803271447,0.7159254758265756,-1.3893400831297027,1.2882209378644398,1.2595032822015333,0.8037061902023466,0.8519040590269888,0.7633699427861479
C1_Gr_PSa_T3_30nov24_CDaza_corr,0.5138382043278924,0.3939279549151178,1.628996000592437,1.3754429933068557,0.694699839769226,0.1840231063420112,1.9168479940743564,1.396104113752171,0.6890188917323135,0.7473488932606762,0.6796303871863553
C1_Gy_EM_T1_27nov24_CGomez_corr,0.3708825821314739,0.1831791535711221,-0.0419289583554467,0.5152326312139237,0.3196841337253715,0.0957435087539741,0.1898516590880602,0.5564232187195115,0.1799847485269706,0.17933733524638487,0.12435938111926984
C1_Gy_EM_T2_27nov24_CGomez_corr,0.6346621357656671,-0.5551432789944476,0.0862327850039607,-0.3059524748488825,-0.1747272391474065,-0.3080711183417134,0.0528184715913034,-0.2298549393634875,0.0080312354735449,0.0032463831095401567,0.040975154054791574
C1_Gy_EP_T1_27nov24_HBenavides_corr,0.0,-1.6922089695823592,-0.4079263235890047,-0.7693634209607348,-0.1187572381136049,-1.329238172747293,-0.5268916308632644,-0.8654147605802811,0.0539521770248763,-0.07165740071080211,0.1316142762495835
C1_Gy_EP_T2_27nov24_HBenavides_corr,0.2519960788894121,0.073507445568114,0.5680067778416621,0.1134462907904047,0.0123852377129355,0.3297182447701486,0.1892601419916268,0.1065776894900126,-0.2033410702360195,-0.04947038306927626,0.12694121427374713
C1_Gy_EP_T3_27nov24_HBenavides_corr,0.7756361740952928,-0.9271332184063408,-0.4331103128019512,0.9872559546045088,0.2357657795589727,-0.4670690407422336,0.0102369518975914,1.0988954771067023,0.3456186492713849,0.3765858044976282,0.3228560884537766
C1_Gy_ESa_T1_27nov24_HBenavides_corr,0.214605929170432,0.0851315595505467,-0.0800737364760804,0.7806621759948661,0.094024275698882,-0.1057133108852646,-0.1110180552327589,0.9131481885336764,0.1561082207615043,0.22160611149976966,0.10576429700219636
C1_Gy_ESa_T2_27nov24_HBenavides_corr,0.1008127100329527,0.7643909500174415,-0.1787227306326125,0.3541273415181554,0.3150567402928869,0.019243743016187,-0.3738751651837568,0.3866239070739001,0.3095432115736013,0.10591928758497274,-0.055994982732704646
C1_Gy_ESa_T3_27nov24_HBenavides_corr,0.0602455915173226,0.3988598195362144,0.6732211366590375,0.8567835833677783,0.4810433224304788,-0.0410204189240284,0.9228330197574272,1.1505049335114843,0.6886433589773786,0.5735765820691846,0.33120643133351746
C1_Gy_ESb_T1_27nov24_CGomez_corr,0.1454982043174257,-0.245069929632256,0.083514210436676,0.5195309200038913,-0.1130130439800732,-0.6836754850023657,0.3579773542405607,0.908095236803448,-0.191434353803948,0.26407563301919496,0.11107708533753818
C1_Gy_ESb_T2_27nov24_CGomez_corr,0.0259046740977599,-0.0591102373048248,1.9323922739040265,1.4299974264625068,0.4433063396079532,-0.4145609949365282,2.162774091859924,1.566877663573107,0.3270889926357052,0.7886224540675962,0.773547865216859
C1_Gy_ESb_T3_27nov24_CGomez_corr,0.1010206732511748,0.0032148734985493,-0.1095633549003837,0.9617698843684234,0.2337131482298831,-0.2392260615148078,0.264015886283682,1.2595032822015333,0.3904113055284647,0.43207955082343874,0.18650624462534265
