image,lap_var_gray_masked,lbp_var_gray_masked,glcm_contrast,glcm_homogeneity,glcm_energy,glcm_correlation,perc_bleached,has_bleached
C1_Gr_PP_T1_30nov24_HBenavides_corr,215.66522942298565,5.85737187149164,104.41163930829023,0.5733844687087104,0.47720933657016307,0.9804577221146256,0.5287324020782749,True
C1_Gr_PP_T2_30nov24_HBenavides_corr,133.72906395428188,4.3649583287595535,60.53240428443725,0.7274675513174297,0.6657672590126756,0.9872810908732575,6.02034674665397,True
C1_Gr_PP_T3_30nov24_HBenavides_corr,137.08949731622675,6.482447691336486,74.0469506864429,0.42656977335405,0.29765054157801946,0.988060980708134,27.068744963296226,True
C1_Gr_PSa_T1_30nov24_CDaza_corr,24.95338391033774,0.6417461115879453,8.014940155151908,0.9687556462545268,0.959255881676987,0.991797822574542,36.20140876133013,True
C1_Gr_PSa_T2_30nov24_CDaza_corr,63.231849313258216,1.9115326816073974,21.020285922725765,0.9013937354828279,0.8691065169579525,0.9955077549120088,67.7870397694098,True
C1_Gr_PSa_T3_30nov24_CDaza_corr,79.6521761521005,2.8420032453566804,29.95401212287782,0.841125997195729,0.801399784821485,0.9955587310151819,51.38382043278924,True
C1_Gy_EM_T1_27nov24_CGomez_corr,162.77868058589283,5.8095797915573515,78.46353923846938,0.5682445712599357,0.46954047594469384,0.9886079258287426,37.08825821314739,True
C1_Gy_EM_T2_27nov24_CGomez_corr,81.36228061312059,6.201307442874751,43.71285561440859,0.5303316931484359,0.3683366072329249,0.9943375906463094,63.46621357656671,True
C1_Gy_EP_T1_27nov24_HBenavides_corr,352.0536970922037,4.739302507831925,164.47560416786877,0.6951289197244437,0.6454582505017792,0.9627904142911514,0.0,False
C1_Gy_EP_T2_27nov24_HBenavides_corr,185.9597027726901,5.353606523019213,86.55668972421248,0.6138857886164241,0.5244391943985199,0.9888492597326894,25.199607888941213,True
C1_Gy_EP_T3_27nov24_HBenavides_corr,97.79748571740355,6.602234812843131,75.70070021592718,0.38277852447601485,0.2146918202495829,0.9887155264930421,77.56361740952929,True
C1_Gy_ESa_T1_27nov24_HBenavides_corr,112.04371104474649,5.878890967639592,51.066536732088736,0.5874590734482263,0.46123137795792035,0.9932215595468497,21.460592917043204,True
C1_Gy_ESa_T2_27nov24_HBenavides_corr,218.15660799889793,4.831698466353723,104.82219849902704,0.6851634701034218,0.6209669785956484,0.9810145729690658,10.081271003295274,True
C1_Gy_ESa_T3_27nov24_HBenavides_corr,114.03868685800117,1.8643411233462852,43.51007970116531,0.8983385865931529,0.8799216084720412,0.9870216084914243,6.024559151732263,True
C1_Gy_ESb_T1_27nov24_CGomez_corr,89.26916438940944,5.838114260810989,53.11475633433169,0.5753669727636159,0.4460855397831126,0.99419763122248,14.549820431742575,True
C1_Gy_ESb_T2_27nov24_CGomez_corr,112.4852441207806,3.1928903967874493,43.21105907449936,0.8126114843066813,0.7634171237965759,0.9945131448761007,2.590467409775999,True
C1_Gy_ESb_T3_27nov24_CGomez_corr,227.9908239105386,6.420494925281365,116.49655242843242,0.4574139112123335,0.32200972330450783,0.9845255493748825,10.10206732511748,True
C1_Gy_PM_T1_27nov24_CGomez_corr,63.60602171183795,6.343910694309577,49.97824857637471,0.5206057154640562,0.35946584632135664,0.9951466480262983,62.52482953453382,True
C1_Gy_PM_T2_27nov24_CGomez_corr,254.65447181343492,6.613562765965698,143.95197180475515,0.41988984162535925,0.3101152778580021,0.9780779004941593,0.20934348947927095,True
C1_Gy_PM_T3_27nov24_CGomez_corr,208.20919543062902,5.796935630754104,98.79889264725178,0.5845876762527604,0.4705498168980011,0.9904483955344459,45.79237707329844,True
C1_Gy_PP_T1_27nov24_CDaza_corr,202.6701219189845,6.066123830473497,104.10242842514714,0.5467497067968418,0.448592863083935,0.9746487173495351,5.241759253832565,True
C1_Gy_PP_T2_27nov24_CDaza_corr,174.72403251138064,4.635036460312837,83.30272507235131,0.7135273115963543,0.642230481935554,0.9874689101882015,41.30389985145219,True
C1_Gy_PP_T3_27nov24_CDaza_corr,325.91718965221986,6.267425511057084,150.20518153838606,0.50870328434216,0.4050283874033429,0.9726672495762507,19.146573734908294,True
C1_Gy_PSa_T1_27nov24_CDaza_corr,255.74043756080044,4.536954574886232,92.06823400489125,0.7318879939466716,0.6358952297796715,0.9768838723055568,41.156567680685015,True
C1_Gy_PSa_T2_27nov24_CDaza_corr,151.04036581080936,2.9577147777724204,57.091179478513865,0.8346832381129389,0.7984473926154908,0.9830812557771,0.0,False
C1_Gy_PSb_T1_27nov24_CGomez_corr,32.393171253658856,5.681648687314453,27.241206238040093,0.6173967711055995,0.4811645715917131,0.9981724438233477,86.48877301599562,True
C1_Gy_PSb_T2_27nov24_CGomez_corr,476.300467949915,6.602587163925542,242.85423798197823,0.3006278123523348,0.2043170656014514,0.9427372962959186,0.0,False
C1_Gy_PSb_T3_27nov24_CGomez_corr,525.2036229857022,6.500163726602945,266.37111884638296,0.2984485853699058,0.1963875917479298,0.942621559736963,0.0,False
C1_PB_PM_T1_19nov24_CGomez_Corr,19.431320249136277,1.1175146414238024,8.151011897276435,0.9456738099033448,0.9278986217876917,0.996204900837341,0.0,False
C1_PB_PM_T2_19nov24_CGomez_Corr,16.721808248585816,0.5902014619075345,6.766806233538272,0.9707871308358533,0.9629801765158637,0.9942047088898812,0.0,False
C1_PB_PM_T3_19nov24_CGomez_Corr,68.51636684812654,3.6356299482715686,30.766284200793155,0.7927102109051325,0.7322128986292881,0.9956243987583289,67.6759365047502,True
C1_PB_PP_T1_19nov24_CGomez_Corr,85.341736811528,4.120912592366572,40.669453944635364,0.7561890540340094,0.6966192786411818,0.9926993968758455,0.09221250082266812,True
C1_PB_PP_T2_19nov24_CGomez_Corr,112.44483247450246,6.640314668089245,59.69764823798336,0.4542932042683797,0.32253391084969973,0.9926318471176467,0.0,False
C1_PB_PP_T3_19nov24_CGomez_Corr,123.52171532955741,6.159936766151734,63.17953882635655,0.5451372028187059,0.4367932761302923,0.9919747185791512,0.6435312938447759,True
C1_PB_PSA_T1_19nov24_HBenavides_Corr,21.912572785515408,0.8092721020539414,7.327078389557784,0.9623628191676611,0.9454175925584072,0.9963300915610924,52.201551931399834,True
C1_PB_PSA_T3_19nov24_HBenavides_Corr,16.119859565057787,0.17305809932471844,5.1858413224335695,0.9917329823485426,0.9888093638458052,0.9931292742885859,80.73457880008095,True
C1_PB_PSb_T1_19nov24_HBenavides_Corr,73.65799102137069,2.5177055609674075,29.901431526945082,0.8625740828346955,0.8291638596517941,0.9950333879314979,4.818137240263296,True
C1_PB_PSb_T2_19nov24_HBenavides_Corr,44.54483009866014,0.8521947296963861,13.190863993284351,0.9592419332888604,0.9442456890176565,0.9900871132703484,3.5475208452761127,True
C1_PB_PSb_T3_19nov24_HBenavides_Corr,40.99398675219767,3.6315298620636662,17.708263173064477,0.8024430138108989,0.6947682288304744,0.9982861872878893,23.914237509328842,True
C20_Gr_PSa_T3_30nov24_CDaza_corr,48.34208196597667,2.5154322380975698,18.25484164599591,0.8687471942279434,0.8185457583524642,0.9975458471341421,64.4032230516135,True
C2_BC_EM_T1_29nov24_CGomez_corr,118.0398595808097,6.685659056342364,83.25030175852149,0.35053635440749253,0.1726441956840501,0.9891205452739764,2.040393159298977,True
C2_BC_EM_T2_29nov24_CGomez_corr,52.36696213639913,7.19813871692569,30.42612498356663,0.365348024325722,0.1389641959661077,0.9946896395364405,94.48037418714905,True
C2_BC_EM_T3_29nov24_CGomez_corr,39.237065429979296,2.508953127392837,16.354492496381987,0.8695258614359491,0.8160849053927086,0.9979560897563606,62.19624322698678,True
C2_BC_EP_T1_29nov24_CDaza_corr,279.93492882364296,6.478477065941058,107.66727318407037,0.48483420102512076,0.34386760913587183,0.9784067555140934,1.6167053489457683,True
C2_BC_EP_T2_29nov24_CDaza_corr,155.82449841796182,5.968756438059957,86.91564956634573,0.5343855910699968,0.42753120590193533,0.9859262666028004,0.9314749654842448,True
C2_BC_EP_T3_29nov24_CDaza_corr,173.8773928482736,2.1915637148072515,59.95104717760394,0.8804933613721873,0.8558017281481991,0.98392863165777,10.372160846884473,True
C2_BC_ESa_T1_29nov24_CDaza_corr,104.04164472187955,3.472697420082767,42.41236605620695,0.802448138961159,0.7467281389776137,0.9929649178770099,4.56072810162119,True
C2_BC_ESa_T2_29nov24_CDaza_corr,41.97967049544668,2.0642667631211373,14.813371046933877,0.8923665174579358,0.8581825958021964,0.9960892154698555,1.5123291279764424,True
C2_BC_ESa_T3_29nov24_CDaza_corr,57.160712210592386,1.0599869963433934,18.438096499505317,0.9469472750476221,0.9336044271566507,0.9890365277683411,0.9621110281304456,True
C2_BC_ESb_T1_29nov24_CGomez_corr,112.79822364660417,6.291467126359368,53.60813312838157,0.5211815965417143,0.36275173831118784,0.9912896339167306,23.09592699088883,True
C2_BC_ESb_T2_29nov24_CGomez_corr,63.42498415536258,5.293840749331558,35.14298803409253,0.6573286552847495,0.5451928112296403,0.9965017448174089,51.64565699557579,True
C2_BC_ESb_T3_29nov24_CGomez_corr,42.59939156260539,1.6102655916466504,14.509691167932148,0.9182937714052344,0.890524527336163,0.9955489320525953,0.0,False
C2_BC_PM_T1_29nov24_CDaza_corr,130.75370196160412,6.082198883424522,54.37606352871394,0.5888782727816507,0.4400956988321169,0.9937838740204095,34.196075530791745,True
C2_BC_PM_T2_29nov24_CDaza_corr,97.19297584260603,5.952060005070438,45.29812010598818,0.5971564568142014,0.4521336071935245,0.9948279737370851,28.519380490926643,True
C2_BC_PM_T3_29nov24_CDaza_corr,54.8225680459547,5.22993101178287,27.072622131047076,0.6866140828124596,0.5279776438229706,0.9976529141530319,38.16167092936355,True
C2_BC_PP_T1_29nov24_HBenavides_corr,498.3411375163263,5.718107263649095,172.85910248972678,0.5892376032432092,0.507280136924892,0.9729162147432291,9.224386828696932,True
C2_BC_PP_T2_29nov24_HBenavides_corr,257.73105368920363,3.5909897799476984,80.51566940803622,0.7901161259458549,0.7428368007580579,0.9822726664659793,1.827769477350627,True
C2_BC_PP_T3_29nov24_HBenavides_corr,433.87724958340954,3.457733063268955,130.1432288424424,0.8028915380832038,0.7567256756522045,0.9734500860443414,23.75301039808434,True
C2_BC_PSa_T1_29nov24_CDaza_corr,88.68630663620911,5.644272795342669,36.27715523565579,0.6298502171380941,0.5015008015526332,0.9948957006163648,11.846361812737065,True
C2_BC_PSa_T2_29nov24_CDaza_corr,131.10621249560998,5.579771741748844,47.24575795845023,0.659045284239415,0.5314681981916767,0.9890030621597092,0.0,False
C2_BC_PSa_T3_29nov24_CDaza_corr,35.701308724002025,0.8333626762804739,18.36500783899352,0.9588272043439285,0.9466379365490429,0.9884272040727016,0.0,False
C2_BC_PSb_T1_29nov24_HBenavides_corr,9.481817918165339,0.2310361827970776,6.6991399547613115,0.9886929816319173,0.9851184094579568,0.9850980145720829,23.66800086283345,True
C2_BC_PSb_T2_29nov24_HBenavides_corr,38.39603535730057,7.200327388432674,27.93155324238495,0.4369082392944925,0.21538689084298732,0.996327815236114,99.23354661565793,True
C2_BC_PSb_T3_29nov24_HBenavides_corr,134.96363763640213,6.212606233428683,52.007376447505955,0.581616621869113,0.42274105810194146,0.9914116270679392,11.397395176547127,True
C2_Gr_PM_T1_30nov24_CGomez_corr,105.9676440496025,6.553977565741036,62.66930021669227,0.47378486154507027,0.32836813823420646,0.993814544567506,100.0,True
C2_Gr_PM_T2_30nov24_CGomez_corr,156.1471190847854,6.476790552996021,67.08069987803042,0.4552314163576373,0.2870325316140593,0.98979894425567,19.51350292089888,True
C2_Gr_PM_T3_30nov24_CGomez_corr,71.9723767983232,2.2859643644556513,33.655371702469935,0.8735575275644414,0.841663110633772,0.9946054477222868,91.48503482482752,True
C2_Gr_PP_T1_30nov24_HBenavides_corr,191.08990841606976,5.409494119396649,78.62319536904963,0.6408008004090485,0.5503910504643923,0.9844774988607917,0.0,False
C2_Gr_PP_T2_30nov24_HBenavides_corr,67.05968422267199,3.818072477009911,39.06692214647489,0.7746876405079066,0.720995143294402,0.9893363804601942,18.959831830287033,True
C2_Gr_PP_T3_30nov24_HBenavides_corr,65.3922021261654,5.684639779117019,44.91002743768529,0.5718571537905028,0.4594729821454887,0.9958931500983007,81.89216619148377,True
C2_Gr_PSa_T1_30nov24_CDaza_corr,42.395627612617076,1.2103375098129965,15.830110078292707,0.9371244418558788,0.9243087049022476,0.9922521980756944,0.0,False
C2_Gr_PSa_T2_30nov24_CDaza_corr,102.4800115914497,4.150669397666559,48.116487548799114,0.7520093596468486,0.6900907942813896,0.9931148691542749,31.922118528630662,True
C2_Gr_PSa_T3_30nov24_CDaza_corr,15.568126670945908,0.2362640766249423,5.555595352956832,0.9884182600535429,0.9854321095174956,0.9895291434542686,25.38962258246229,True
C2_Gy_EM_T1_27nov24_CGomez_corr,98.65471993807137,6.1690809538301545,51.84649106369493,0.5447760095470765,0.3928289939936036,0.9939888833754318,54.48277774201261,True
C2_Gy_EM_T2_27nov24_CGomez_corr,125.89196605465835,4.456804963246769,60.67039132132401,0.72261373071839,0.6380727077966406,0.9909744751783542,18.03127071147797,True
C2_Gy_EP_T1_27nov24_HBenavides_corr,313.2693300447303,5.754445659955761,163.64764207352943,0.5780197397018938,0.5123620148298609,0.9752776381603379,7.559383817434248,True
C2_Gy_EP_T2_27nov24_HBenavides_corr,63.625536019666086,6.879822976566486,51.44145040624289,0.4142315178064473,0.2364599020860811,0.9918857854831619,42.46116310795261,True
C2_Gy_EP_T3_27nov24_HBenavides_corr,216.90045597688444,6.086741456507227,101.6885515887727,0.5475054455277638,0.4497043143129371,0.9828622585005112,0.8836993941593655,True
C2_Gy_ESa_T1_27nov24_HBenavides_corr,45.34327933201379,0.8865856099150966,17.38601308584547,0.9545393622547925,0.9458582552517256,0.9833442263253711,3.971972867910952,True
C2_Gy_ESa_T2_27nov24_HBenavides_corr,148.57805462007295,3.039134725185008,57.03742301951995,0.823592934440049,0.7938558104409806,0.9873742488741027,2.1304322590294875,True
C2_Gy_ESa_T3_27nov24_HBenavides_corr,250.6624018700184,6.192335783119495,169.42538089844325,0.4460689435704429,0.3563813099926542,0.9637465396606377,0.0,False
C2_Gy_ESb_T1_27nov24_CGomez_corr,237.6727672728908,4.818028624301865,92.70017224592848,0.6890264553082047,0.6135374429294415,0.9878845290651331,7.6374117783460775,True
C2_Gy_ESb_T2_27nov24_CGomez_corr,293.4406144257382,5.695004946072495,156.5232611787311,0.5835096019169362,0.5065830633538714,0.9784299916571462,18.3843557403043,True
C2_Gy_ESb_T3_27nov24_CGomez_corr,305.18416457321587,6.399352635831014,160.1879363943711,0.41110492105861796,0.25643835449748364,0.9851756906566385,29.783315102484515,True
C2_Gy_PM_T1_27nov24_CGomez_corr,103.34565566654146,6.703454387199606,58.33297063247966,0.3692633322556137,0.17206207363890005,0.9847148373677352,18.801197306203836,True
C2_Gy_PM_T2_27nov24_CGomez_corr,195.86722701640042,4.235702163479543,95.5353361952105,0.7396579697510186,0.6844630173306254,0.9830009879718031,21.09391675362902,True
C2_Gy_PM_T3_27nov24_CGomez_corr,112.78127554550733,4.372035344783974,47.31519774991691,0.7390803706629993,0.6746044053508964,0.9888473912059514,0.0,False
C2_Gy_PP_T1_27nov24_CDaza_corr,393.24565373722,4.6860434735977385,156.11069860102182,0.711491736624078,0.6643385187409916,0.95823962596405,6.347505082697443,True
C2_Gy_PP_T2_27nov24_CDaza_corr,132.20205835608172,1.158963936331844,45.12661565251254,0.940092814621369,0.9311884468731935,0.9501598611781611,0.0,False
C2_Gy_PP_T3_27nov24_CDaza_corr,168.81108440089346,3.9982768855397786,73.11383163950546,0.7599159441521357,0.7052573530822894,0.9830194412124689,9.619764068414083,True
C2_Gy_PSa_T1_27nov24_CDaza_corr,78.77892212706132,1.872990599199895,30.68272334638325,0.9003524373046521,0.8792171812376124,0.9812931650445151,2.0554008641382624,True
C2_Gy_PSa_T2_27nov24_CDaza_corr,23.649649514779387,0.2984559823629239,9.149184531853129,0.9848243221033586,0.9824453119889154,0.9789442893246211,19.55402968990695,True
C2_Gy_PSb_T1_27nov24_CGomez_corr,51.31646037721101,6.074085037130853,37.85450131339076,0.5623545263504315,0.4129813767944107,0.9970905409144064,98.35785039032844,True
